,Year,Industry,GO_nom,CAP_nom,LAB_nom,INT_nom,GO_const,CAP_const,LAB_const,INT_const
3141,1960,47,5400.166,1874.898,1080.731,2444.537,77977.75,4128.46,41886.656,13998.635
3142,1961,47,5950.591,2028.139,1195.772,2726.68,84421.813,4259.508,41646.563,15451.531
3143,1962,47,6546.273,2193.791,1318.187,3034.295,91258.734,4490.321,40675.125,16976.611
3144,1963,47,6841.567,2388.198,1439.369,3014.0,96102.305,4661.685,42070.926,16783.605
3145,1964,47,7230.729,2551.858,1621.871,3057.0,98191.875,4774.395,42666.676,16770.902
3146,1965,47,7850.043,2770.854,1786.19,3293.0,102703.641,5046.033,43829.113,17724.313
3147,1966,47,8857.701,3077.621,2023.08,3757.0,111691.383,5389.15,44028.008,19671.186
3148,1967,47,9327.398,3228.4,2184.999,3914.0,113548.203,5649.738,42771.16,19917.563
3149,1968,47,9811.608,3262.682,2453.926,4095.0,115001.32,5761.5,45762.551,20133.732
3150,1969,47,10820.126,3393.394,2878.732,4548.0,119499.953,5923.102,46912.281,21387.256
3151,1970,47,12791.557,4011.099,3229.458,5551.0,131842.078,6134.787,46523.59,24808.939
3152,1971,47,14134.618,4480.275,3628.343,6026.0,137682.156,6355.02,50062.109,25720.262
3153,1972,47,15545.59,4992.339,4069.25,6484.0,144540.688,6577.549,51645.488,26727.121
3154,1973,47,17915.236,5445.7,4834.536,7635.0,152436.984,6960.062,53715.734,29634.373
3155,1974,47,19797.965,5817.503,5573.462,8407.0,155796.297,7409.897,55810.582,29988.584
3156,1975,47,20516.109,6072.624,6325.485,8118.0,151366.297,7644.207,62257.375,26649.596
3157,1976,47,22569.65,6388.258,7295.392,8886.0,155979.563,7757.301,65784.734,27369.33
3158,1977,47,24774.299,8116.344,8512.955,8145.0,160638.516,7888.881,68699.531,23606.645
3159,1978,47,28462.691,8753.293,9622.397,10087.0,172268.469,8172.018,72008.141,27614.432
3160,1979,47,29895.975,9403.389,11383.586,9109.0,167426.203,8846.613,75518.695,23169.275
3161,1980,47,33583.91,9291.534,13505.375,10787.0,166002.156,9899.495,79477.32,24888.674
3162,1981,47,39712.254,8987.12,16187.133,14538.0,172983.703,11133.721,83743.336,30557.424
3163,1982,47,43956.859,9529.096,19421.766,15006.0,169101.641,12197.296,89710.531,29848.434
3164,1983,47,48138.117,11022.518,22598.6,14517.0,163053.328,13033.37,94947.813,27570.557
3165,1984,47,54457.0,13701.322,25986.68,14769.0,169198.344,14017.334,99413.977,26931.072
3166,1985,47,62443.719,15141.78,29689.939,17612.0,181834.5,15027.447,100595.891,30968.875
3167,1986,47,69214.539,18375.258,33739.281,17100.0,189454.266,16067.15,105983.82,29447.221
3168,1987,47,78495.492,16367.154,40582.336,21546.0,198796.828,17086.523,111048.094,35855.617
3169,1988,47,89223.672,19249.477,47588.191,22386.0,217818.906,17928.926,115220.594,35642.523
3170,1989,47,97772.195,21304.318,51317.875,25150.0,225616.891,18616.449,120793.961,38667.32
3171,1990,47,107443.828,23211.398,56252.434,27980.0,231371.859,19629.197,121583.242,41373.398
3172,1991,47,110280.281,23711.846,58099.438,28469.0,225280.297,20650.574,121550.164,40510.848
3173,1992,47,119891.273,27030.033,61492.238,31369.0,233210.531,21426.658,118065.492,43370.477
3174,1993,47,123974.469,26244.607,64380.859,33349.0,231873.438,22055.455,120358.477,45010.863
3175,1994,47,126870.141,26642.295,65283.844,34944.0,230147.063,22354.32,115963.844,46087.496
3176,1995,47,128279.211,26860.141,66648.07,34771.0,225544.406,22680.852,116230.727,44393.234
3177,1996,47,138036.063,29163.295,70014.766,38858.0,234488.406,23344.891,116473.836,48541.551
3178,1997,47,153406.0,25954.402,76173.594,51278.0,249851.938,24701.881,114935.391,62690.109
3179,1998,47,168555.641,28215.072,84101.563,56239.0,262683.313,27224.348,117807.797,67934.625
3180,1999,47,179161.781,30475.094,88737.688,59949.0,272475.563,30569.221,116593.648,71416.313
3181,2000,47,185790.875,31479.102,96029.766,58282.0,272914.781,34020.336,117990.234,67927.734
3182,2001,47,198264.813,34612.594,104156.219,59496.0,279244.438,37467.41,122424.797,68629.961
3183,2002,47,207843.125,37249.297,108211.836,62382.0,283274.5,41376.313,125966.203,71165.211
3184,2003,47,229542.156,32632.098,123789.055,73121.0,303068.281,45474.207,140252.953,81954.0
3185,2004,47,238585.063,38547.773,129625.289,70412.0,300234.188,49274.762,139866.797,77065.031
3186,2005,47,251435.938,40468.227,136526.703,74441.0,301058.781,52893.336,140246.141,79567.539
3187,2006,47,263263.125,45830.734,141239.391,76193.0,300598.313,55425.805,143507.047,79021.172
3188,2007,47,274471.344,54542.059,146749.297,73180.0,296659.156,57209.27,143849.953,74772.656
3189,2008,47,276875.125,75914.492,151376.641,49584.0,284662.375,59165.676,146981.984,49511.215
3190,2009,47,269566.781,60260.246,146832.547,62474.0,269566.781,60260.246,146832.547,62474.0
3191,2010,47,273447.719,54983.664,144606.047,73858.0,264503.406,59455.289,142990.594,72818.867
3192,2011,47,281951.656,57675.246,152432.422,71844.0,263423.781,57486.418,151126.734,70027.484
3193,2012,47,289041.531,60068.313,151229.219,77744.0,263038.438,55698.172,147789.172,74853.172
3194,2013,47,290711.094,58888.898,152340.203,79482.0,257344.719,55548.367,151098.875,75280.594
3195,2014,47,296265.063,62435.309,155228.766,78601.0,253834.391,55924.688,151586.766,73432.805
3196,1947,48,575.164,188.696,43.342,343.126,5632.848,21.658,2944.892,2767.462
3197,1948,48,639.369,203.888,52.89,382.591,5908.988,22.308,2902.251,2910.784
3198,1949,48,658.592,212.159,56.098,390.335,5934.281,23.125,2956.849,2878.802
3199,1950,48,712.787,229.884,65.719,417.184,6251.075,24.734,3078.838,2999.436
3200,1951,48,823.347,272.236,69.6,481.512,6742.23,24.943,3068.08,3196.864
3201,1952,48,901.856,292.87,84.415,524.571,7070.024,25.052,3095.901,3370.198
3202,1953,48,976.045,311.703,101.195,563.147,7390.116,25.597,3199.664,3505.766
3203,1954,48,1025.212,325.711,113.677,585.824,7569.971,26.775,3221.342,3581.247
3204,1955,48,1141.183,370.971,116.008,654.204,8163.349,28.451,3457.42,3876.402
3205,1956,48,1290.117,369.11,166.692,754.315,8829.537,30.157,3736.106,4275.809
3206,1957,48,1442.111,418.497,172.363,851.25,9526.933,30.905,3958.404,4642.032
3207,1958,48,1478.173,400.025,215.428,862.72,9573.938,33.822,4204.976,4628.048
3208,1959,48,1665.379,460.357,233.49,971.533,10474.707,33.788,4387.655,5071.655
3209,1960,48,1756.919,424.346,302.718,1029.855,10810.259,35.092,4697.881,5228.453
3210,1961,48,1920.015,391.133,400.863,1128.018,11656.356,41.531,4889.729,5655.955
3211,1962,48,2110.882,394.176,468.265,1248.441,12438.611,39.351,5151.963,6106.641
3212,1963,48,1977.072,411.494,534.577,1031.0,11562.897,42.355,5332.376,4988.388
3213,1964,48,2174.321,331.306,725.015,1118.0,12344.842,45.512,5580.076,5331.934
3214,1965,48,2351.576,341.458,842.118,1168.0,13021.104,47.973,5818.647,5461.006
3215,1966,48,2957.832,352.798,1006.034,1599.0,15863.302,51.256,6002.289,7256.308
3216,1967,48,2786.44,355.507,1155.933,1275.0,14500.121,55.337,6389.721,5621.693
3217,1968,48,2879.792,349.409,1308.383,1222.0,14190.063,59.247,6847.099,5178.405
3218,1969,48,3561.319,186.308,1717.01,1658.0,16445.818,66.611,7288.417,6682.789
3219,1970,48,4165.705,331.065,1726.64,2108.0,17961.67,73.39,7369.4,8036.906
3220,1971,48,3857.05,656.412,1535.638,1665.0,15581.331,82.781,7422.407,6002.595
3221,1972,48,3905.555,796.408,1689.147,1420.0,15503.506,93.912,8141.136,4992.967
3222,1973,48,4540.185,960.695,1951.49,1628.0,16335.991,106.262,8550.679,5252.799
3223,1974,48,5529.729,384.633,2812.097,2333.0,18825.662,113.982,8800.06,7040.043
3224,1975,48,6779.847,1019.275,2495.571,3265.0,20395.168,118.429,8940.056,8808.85
3225,1976,48,7402.358,1551.75,2550.608,3300.0,20355.906,123.302,9337.861,8323.035
3226,1977,48,7809.93,2351.528,2621.402,2837.0,19786.361,131.17,10061.321,6731.841
3227,1978,48,8979.2,2618.111,3466.089,2895.0,21544.715,148.834,11747.111,6491.468
3228,1979,48,11431.968,3117.354,4328.614,3986.0,25369.996,166.543,14009.768,8441.338
3229,1980,48,13721.006,3603.499,5211.507,4906.0,27931.174,182.273,16483.848,9639.074
3230,1981,48,16401.182,4015.485,6259.697,6126.0,30259.275,199.445,19433.285,11195.585
3231,1982,48,19306.24,5177.004,6520.236,7609.0,32360.094,226.33,22946.871,13408.638
3232,1983,48,20820.836,7298.923,6613.914,6908.0,32683.211,261.493,27849.232,11216.288
3233,1984,48,23746.414,7133.911,8937.502,7675.0,35983.59,319.119,31849.217,12092.709
3234,1985,48,25225.904,7568.128,10770.775,6887.0,37138.461,388.769,35719.117,10509.05
3235,1986,48,27166.938,5878.53,14019.407,7269.0,39749.305,468.645,39850.492,10903.936
3236,1987,48,26330.713,2380.091,19053.621,4897.0,37305.313,716.944,43718.25,7150.888
3237,1988,48,29165.098,3640.086,20672.012,4853.0,39288.672,885.579,46310.203,6851.52
3238,1989,48,33571.477,4667.186,22924.289,5980.0,43367.789,1065.042,50344.672,8239.411
3239,1990,48,37659.563,5887.304,24873.258,6899.0,46852.043,1228.507,52855.074,9264.009
3240,1991,48,40953.391,5805.383,27167.008,7981.0,49320.336,1365.841,57150.945,10448.934
3241,1992,48,44689.484,7893.348,28917.139,7879.0,52090.273,1477.862,61618.129,10104.909
3242,1993,48,50981.016,9169.141,31760.875,10051.0,57871.707,1647.844,67396.758,12752.324
3243,1994,48,58933.793,9760.887,36081.906,13091.0,65193.758,1907.223,71353.219,16384.025
3244,1995,48,72207.813,10093.3,41231.512,20883.0,76987.898,2257.954,81458.5,25702.785
3245,1996,48,91077.711,12764.482,48440.23,29873.0,95667.594,2788.287,91723.805,36437.598
3246,1997,48,120712.117,17528.322,57158.797,46025.0,128769.422,3722.46,101973.727,55370.418
3247,1998,48,151380.641,10532.713,77333.922,63514.0,162995.281,5781.378,116462.164,75642.516
3248,1999,48,182175.375,12813.852,88858.523,80503.0,191692.547,8125.188,126530.961,94547.008
3249,2000,48,205556.469,13407.455,99070.008,93079.0,209106.719,10894.586,137539.984,106862.078
3250,2001,48,203560.875,16946.219,99800.656,86814.0,204960.156,13078.816,138279.031,99019.086
3251,2002,48,193316.422,17046.512,91961.906,84308.0,196427.016,14226.31,124789.852,95191.211
3252,2003,48,191253.813,16936.777,97800.031,76517.0,195791.172,14623.458,123354.352,85338.43
3253,2004,48,194295.906,17921.785,103978.125,72396.0,201111.469,15435.872,126263.234,79012.508
3254,2005,48,207431.625,18945.098,114806.523,73680.0,213930.844,16355.509,132201.75,78751.602
3255,2006,48,220366.938,20696.213,126896.719,72774.0,223796.234,17524.199,140753.516,75608.563
3256,2007,48,247854.734,20339.732,145142.0,82373.0,249195.328,18929.922,151849.844,83948.719
3257,2008,48,269790.313,19742.533,156020.766,94027.0,268198.156,19706.928,160319.313,93165.219
3258,2009,48,264504.719,21120.207,157597.516,85787.0,264504.719,21120.207,157597.516,85787.0
3259,2010,48,288147.469,21016.338,167123.141,100008.0,290040.219,22261.775,160900.047,98687.57
3260,2011,48,309050.188,20426.381,184461.813,104162.0,310150.0,22305.424,170279.531,101571.914
3261,2012,48,328791.063,20863.867,206107.188,101820.0,329320.688,22167.682,178869.141,98444.344
3262,2013,48,335001.844,19158.662,211054.188,104789.0,333313.594,21604.951,189470.469,99817.102
3263,2014,48,347347.375,21268.199,220389.188,105690.0,345977.406,21535.02,198340.922,99348.578
3264,1947,49,3568.524,1486.724,558.194,1523.606,37505.879,1000.603,44424.039,13576.935
3265,1948,49,3964.844,1447.923,811.624,1705.296,39331.352,1095.026,58933.402,14346.176
3266,1949,49,4085.643,1528.391,840.351,1716.901,39553.703,1203.429,59668.203,13903.886
3267,1950,49,4425.192,1687.871,926.976,1810.346,41718.746,1349.73,62292.887,14289.152
3268,1951,49,5104.32,1934.616,1079.284,2090.421,44921.277,1508.249,63865.422,15203.732
3269,1952,49,5597.015,2098.568,1228.475,2269.971,47180.625,1629.076,65031.57,16056.728
3270,1953,49,6058.964,2253.786,1389.587,2415.591,49357.18,1761.028,67510.102,16630.529
3271,1954,49,6365.182,2386.991,1505.405,2472.786,50623.617,1901.514,68413.211,16739.633
3272,1955,49,7073.43,2649.727,1666.525,2757.177,54507.57,2065.389,74695.219,18092.297
3273,1956,49,7994.379,2833.567,1970.332,3190.481,58942.125,2235.646,81121.688,20073.229
3274,1957,49,8937.455,3110.27,2224.66,3602.525,63618.16,2388.137,85733.703,21860.877
3275,1958,49,9164.262,3187.979,2386.798,3589.485,64001.188,2546.246,90544.742,21330.063
3276,1959,49,10316.267,3501.667,2752.944,4061.655,69970.898,2679.89,95873.063,23595.215
3277,1960,49,10884.794,3460.812,3110.375,4313.608,72248.07,2812.731,101531.859,24552.191
3278,1961,49,11947.764,3771.01,3447.451,4729.302,78506.898,2964.318,103974.938,26677.982
3279,1962,49,13135.65,3979.283,3885.104,5271.264,84920.75,3131.313,106213.852,29384.264
3280,1963,49,14790.277,4153.321,4158.957,6478.0,95930.43,3345.56,106288.563,35998.887
3281,1964,49,16231.752,4505.819,4715.934,7010.0,103569.875,3573.378,107530.953,38400.438
3282,1965,49,17815.266,4966.139,5288.128,7561.0,111688.727,3820.952,115080.086,40729.371
3283,1966,49,20282.068,5690.863,6114.205,8477.0,123918.242,4067.047,120008.836,44480.008
3284,1967,49,22082.977,6232.028,6840.949,9010.0,131842.953,4394.447,124036.375,46072.816
3285,1968,49,24136.307,6597.852,7610.455,9928.0,140959.297,4735.719,132892.047,49087.762
3286,1969,49,26772.492,6928.658,8975.834,10868.0,150550.234,5088.19,142309.281,51551.086
3287,1970,49,28587.398,7464.488,9717.91,11405.0,153610.25,5470.818,141500.203,51678.828
3288,1971,49,30878.48,8452.995,10151.486,12274.0,158596.0,5872.93,145158.172,53351.297
3289,1972,49,34748.273,9814.819,11204.454,13729.0,171301.344,6321.486,155527.078,57801.445
3290,1973,49,39109.273,11420.053,12870.223,14819.0,181701.203,6830.075,163980.484,58756.586
3291,1974,49,42065.277,12178.842,14620.436,15266.0,180289.094,7328.085,168993.234,55275.547
3292,1975,49,45726.129,14169.6,15591.528,15965.0,176894.703,7689.671,173300.781,52794.313
3293,1976,49,50474.977,15696.93,17692.047,17086.0,183302.766,8040.15,182896.25,53164.477
3294,1977,49,57542.734,18519.385,20464.352,18559.0,196749.078,8550.413,195694.813,54226.445
3295,1978,49,67652.898,20256.271,25364.629,22032.0,218613.016,9215.767,212637.281,60751.117
3296,1979,49,80413.938,23112.555,30842.387,26459.0,241267.109,9988.244,227023.609,68056.484
3297,1980,49,93542.125,27569.355,36215.77,29757.0,256000.328,10736.044,233019.297,69771.859
3298,1981,49,109570.523,30869.939,42453.586,36247.0,274130.688,11393.527,242310.109,78255.148
3299,1982,49,119850.656,31819.609,47393.047,40638.0,276400.813,12226.264,247676.219,83471.289
3300,1983,49,136520.516,34967.566,54429.945,47123.0,296744.813,12909.627,259333.656,90607.219
3301,1984,49,157778.938,35676.664,66403.281,55699.0,327831.875,14169.258,269713.5,103201.719
3302,1985,49,180634.297,39493.789,76733.508,64407.0,362657.875,15521.086,275549.781,115459.898
3303,1986,49,199746.813,41730.332,86664.484,71352.0,390722.094,17132.805,284984.719,125071.43
3304,1987,49,223252.781,42073.09,99745.688,81434.0,418760.0,19135.482,299174.5,138028.406
3305,1988,49,254045.969,47585.359,114949.617,91511.0,456554.969,21243.215,316344.781,148919.453
3306,1989,49,285745.281,54463.73,129499.547,101782.0,497517.688,23521.328,340760.719,160372.484
3307,1990,49,310577.0,60068.195,144442.797,106066.0,522121.719,25728.084,357228.125,161263.141
3308,1991,49,316263.156,58781.992,147379.172,110102.0,512562.531,27764.748,360080.0,161926.609
3309,1992,49,335883.781,63799.406,158607.375,113477.0,528203.188,30153.816,343924.844,162381.406
3310,1993,49,351449.656,67918.391,166862.266,116669.0,539516.0,32526.768,352077.469,163276.188
3311,1994,49,372367.469,72940.617,176107.844,123319.0,556985.063,34567.258,351927.188,168766.0
3312,1995,49,412119.031,75870.703,192495.328,143753.0,595300.625,36826.969,363884.5,190451.766
3313,1996,49,458021.969,78372.742,215738.219,163911.0,645839.25,39607.926,372726.406,212661.547
3314,1997,49,524101.25,75799.242,243305.0,204997.0,708572.688,43925.316,383769.563,260320.266
3315,1998,49,571124.188,57961.141,280720.063,232443.0,750706.0,49969.676,395845.719,290571.906
3316,1999,49,615466.5,73674.148,296850.375,244942.0,779069.75,57690.832,402840.313,300431.75
3317,2000,49,681723.625,72296.984,334637.625,274789.0,829186.563,66172.531,419956.781,327324.625
3318,2001,49,706367.813,82710.266,343314.531,280343.0,846469.938,73159.961,424711.563,330273.781
3319,2002,49,715013.188,112188.586,340364.625,262460.0,849134.0,79135.375,421565.625,306572.75
3320,2003,49,739294.875,107633.094,347687.813,283974.0,858497.438,85995.648,414400.25,325699.344
3321,2004,49,799917.75,106007.266,375345.469,318565.0,905138.813,92646.773,420978.531,355299.406
3322,2005,49,865117.688,104148.383,407516.281,353453.0,948855.375,100519.266,444969.656,383167.656
3323,2006,49,926486.063,107598.57,441652.5,377235.0,979580.813,108243.25,467618.031,395200.813
3324,2007,49,1002364.875,105285.617,476804.281,420275.0,1025599.813,114078.375,488195.031,430309.844
3325,2008,49,1054260.5,134812.813,499986.688,419461.0,1060308.875,119712.359,493377.406,416785.219
3326,2009,49,1003262.25,123676.531,479469.719,400116.0,1003262.25,123676.531,479469.719,400116.0
3327,2010,49,1036152.0,137206.656,485654.344,413291.0,1023531.875,126665.664,472474.344,407971.031
3328,2011,49,1083889.75,131900.391,514037.344,437952.0,1056315.125,129515.008,491097.594,422260.781
3329,2012,49,1130642.25,128251.609,547774.625,454616.0,1086215.875,131218.594,502315.531,432984.094
3330,2013,49,1156019.625,125028.969,565400.688,465590.0,1095763.0,134031.922,512808.438,436866.063
3331,2014,49,1220514.375,137543.016,590485.375,492486.0,1139980.5,136929.953,528431.5,455617.438
3332,1947,50,5089.625,3011.918,458.707,1619.0,66277.43,884.833,105356.242,12306.172
3333,1948,50,5661.111,3333.796,518.315,1809.0,70129.594,916.918,103086.289,12917.738
3334,1949,50,5659.127,3312.886,538.241,1808.0,68043.594,946.523,100279.922,12536.403
3335,1950,50,6307.732,3705.088,596.644,2006.0,73639.594,972.303,103938.906,13531.197
3336,1951,50,7270.357,4255.212,697.145,2318.0,79520.523,999.376,106484.531,14548.422
3337,1952,50,7653.066,4420.827,794.239,2438.0,80042.258,1021.235,104738.867,14632.977
3338,1953,50,8170.889,4673.528,899.361,2598.0,81921.102,1047.367,105130.555,15039.074
3339,1954,50,8089.797,4544.198,972.599,2573.0,78036.773,1086.465,101681.25,14535.902
3340,1955,50,8957.537,5044.904,1078.632,2834.0,83420.328,1134.631,105575.086,15505.827
3341,1956,50,9390.396,5135.981,1273.414,2981.0,83493.43,1199.831,106529.625,15630.243
3342,1957,50,9868.982,5306.093,1435.889,3127.0,84422.773,1264.552,105167.164,15821.696
3343,1958,50,9721.59,5089.392,1544.198,3088.0,81334.875,1314.921,101885.898,15300.764
3344,1959,50,10788.92,5602.469,1777.452,3409.0,87069.945,1361.031,102542.961,16428.125
3345,1960,50,11060.174,5562.888,2003.286,3494.0,87105.82,1418.209,102411.578,16458.617
3346,1961,50,11319.209,5515.691,2224.518,3579.0,88459.82,1489.084,101706.297,16669.771
3347,1962,50,12310.19,5929.871,2510.32,3870.0,94850.469,1564.007,103536.805,17741.715
3348,1963,50,12880.021,6072.83,2741.191,4066.0,100250.195,1642.631,103089.688,18536.586
3349,1964,50,13927.963,6443.996,3098.968,4385.0,106051.539,1727.867,103882.727,19802.205
3350,1965,50,15116.311,6855.551,3497.76,4763.0,114212.664,1825.882,105098.289,21297.621
3351,1966,50,16616.6,7309.799,4063.801,5243.0,123079.734,1910.853,106172.547,22966.402
3352,1967,50,17490.582,7439.666,4547.916,5503.0,124157.828,2021.392,106471.609,23553.33
3353,1968,50,19133.295,8038.612,5068.683,6026.0,131264.266,2124.998,103794.766,24974.098
3354,1969,50,20332.475,7986.82,5926.654,6419.0,135447.938,2241.446,102566.656,25619.637
3355,1970,50,20955.168,7879.2,6437.969,6638.0,133927.594,2368.912,99018.508,25471.988
3356,1971,50,22476.416,8723.363,6645.053,7108.0,138602.406,2515.761,100288.523,26000.441
3357,1972,50,24534.227,9363.804,7419.423,7751.0,148407.516,2688.932,101337.414,27268.25
3358,1973,50,27159.883,9978.705,8547.179,8634.0,160325.938,2880.043,102154.703,28712.049
3359,1974,50,29523.004,10500.494,9687.51,9335.0,151929.453,3085.583,100543.359,29151.834
3360,1975,50,32556.902,11981.109,10311.793,10264.0,149436.203,3279.266,101934.617,29488.322
3361,1976,50,36893.539,13548.545,11653.996,11691.0,161653.5,3444.433,102479.711,31750.904
3362,1977,50,41588.105,15060.272,13420.832,13107.0,172430.688,3604.139,103002.82,33984.129
3363,1978,50,47157.363,15790.097,16629.266,14738.0,181986.828,3799.77,102878.555,36305.855
3364,1979,50,51732.625,15454.596,20180.027,16098.0,183855.438,4068.026,100961.695,37963.402
3365,1980,50,56783.68,15391.394,23867.287,17525.0,180916.813,4402.777,100726.742,38700.203
3366,1981,50,63639.805,16984.541,27816.264,18839.0,178761.141,4798.671,102626.844,38443.801
3367,1982,50,66467.781,15883.848,30879.934,19704.0,179467.234,5210.813,107097.547,37706.676
3368,1983,50,74596.844,17725.521,35153.324,21718.0,195164.938,5516.897,109200.383,38563.156
3369,1984,50,84983.563,18551.59,42104.973,24327.0,216807.234,5983.344,108240.984,41274.879
3370,1985,50,92978.633,19086.859,48313.773,25578.0,230525.25,6501.605,108918.359,41735.473
3371,1986,50,100504.984,19101.244,54316.742,27087.0,245543.125,7003.596,107955.789,42659.379
3372,1987,50,103946.172,14969.978,61398.195,27578.0,249768.359,7503.106,110506.891,42367.723
3373,1988,50,110628.422,13194.247,60166.176,37268.0,252453.406,8079.624,112093.547,55743.688
3374,1989,50,117763.539,15317.881,62424.656,40021.0,273632.281,8700.044,111954.93,58143.855
3375,1990,50,125083.219,23140.164,57378.051,44565.0,287390.094,9236.738,113119.148,62857.906
3376,1991,50,129560.695,8602.701,72482.992,48475.0,277051.625,9784.628,118128.492,66275.195
3377,1992,50,136761.328,11857.014,72734.313,52170.0,270043.469,10758.824,127660.109,69611.055
3378,1993,50,146476.922,11962.243,79976.68,54538.0,271810.531,11937.327,132085.094,71570.297
3379,1994,50,157619.25,12363.817,83511.43,61744.0,285829.563,12461.719,134168.234,79820.055
3380,1995,50,168206.016,14038.92,88783.094,65384.0,291711.0,12903.808,136778.938,82700.703
3381,1996,50,179562.297,13504.804,97899.5,68158.0,299814.0,13792.333,136578.234,84565.375
3382,1997,50,194981.578,18483.248,107067.328,69431.0,322074.25,14742.264,142605.328,84231.273
3383,1998,50,220776.234,20778.756,119080.477,80917.0,345063.656,16356.312,145903.109,96240.391
3384,1999,50,238949.0,22123.072,126894.922,89931.0,356801.094,18628.568,146672.844,104564.852
3385,2000,50,259272.938,23952.809,148072.125,87248.0,361690.781,20644.83,148262.313,99379.227
3386,2001,50,258341.984,25686.703,147483.281,85172.0,365316.156,22216.652,143415.844,96754.484
3387,2002,50,261249.516,26295.553,149107.969,85846.0,364424.281,25521.018,145202.453,97324.445
3388,2003,50,279795.531,29820.518,156265.0,93710.0,381693.938,29652.611,169631.953,104677.008
3389,2004,50,317769.875,33297.477,171746.391,112726.0,391112.094,32664.918,173004.453,123492.039
3390,2005,50,351570.75,38565.285,179146.453,133859.0,414480.188,35635.969,181840.172,142817.969
3391,2006,50,382615.625,40609.574,196039.063,145967.0,425847.25,36618.887,188948.281,151128.016
3392,2007,50,429834.094,54214.195,203452.891,172167.0,443491.406,34591.992,199789.297,174742.703
3393,2008,50,436644.313,53952.953,204868.359,177823.0,443720.906,38284.211,199079.844,175740.469
3394,2009,50,413205.875,43786.129,201258.75,168161.0,413205.875,43786.129,201258.75,168161.0
3395,2010,50,444972.906,62627.945,203480.953,178864.0,439838.188,46699.504,201697.094,176163.422
3396,2011,50,481555.406,53842.234,224746.172,202967.0,471979.406,47962.016,211079.125,196492.578
3397,2012,50,528749.438,54164.355,247837.063,226748.0,513295.125,49811.887,217948.328,217233.188
3398,2013,50,555712.313,56821.605,263305.688,235585.0,534354.5,52152.477,230844.031,222912.438
3399,2014,50,593799.375,59868.645,275917.75,258013.0,575606.375,53757.066,238206.516,240697.25
3400,1947,51,1118.985,545.283,461.446,112.256,7978.208,525.094,29609.375,1042.619
3401,1948,51,1216.001,581.895,520.782,113.323,8169.83,535.603,29242.754,992.236
3402,1949,51,1266.299,634.382,537.862,94.055,8820.581,548.538,29731.967,801.626
3403,1950,51,1448.911,729.652,590.027,129.231,10012.103,572.018,30919.049,1066.97
3404,1951,51,1708.277,847.892,681.68,178.705,11288.311,595.862,30713.111,1366.335
3405,1952,51,1905.56,908.685,772.516,224.359,12887.614,608.726,31227.348,1655.205
3406,1953,51,2135.878,979.417,873.062,283.399,14472.406,627.451,32572.742,2020.366
3407,1954,51,2281.136,1022.037,947.045,312.054,15600.408,655.276,33166.195,2172.563
3408,1955,51,2584.411,1120.621,1044.535,419.255,17814.447,695.861,35660.066,2813.047
3409,1956,51,2961.762,1166.524,1226.226,569.012,19969.125,731.78,38745.215,3650.419
3410,1957,51,3314.407,1234.786,1383.753,695.868,22529.205,769.562,41345.383,4305.47
3411,1958,51,3534.856,1305.836,1485.57,743.45,24183.736,821.308,44163.09,4481.307
3412,1959,51,3991.326,1381.534,1709.706,900.087,26939.23,856.478,46279.324,5272.8
3413,1960,51,4315.0,1371.927,1929.947,1013.126,29390.799,887.055,49851.242,5807.139
3414,1961,51,4686.291,1410.483,2153.534,1122.274,31908.391,924.941,50389.906,6375.088
3415,1962,51,5168.019,1446.319,2434.616,1287.084,35021.918,960.041,50781.473,7209.041
3416,1963,51,5643.903,1561.88,2713.023,1369.0,38289.215,1034.727,51137.758,7602.177
3417,1964,51,6373.0,1650.081,3079.919,1643.0,42394.047,1108.938,52151.965,8989.44
3418,1965,51,7184.605,1752.138,3474.467,1958.0,46803.266,1166.513,55070.773,10555.825
3419,1966,51,8283.471,1878.626,4024.845,2380.0,53159.867,1252.368,57340.285,12519.068
3420,1967,51,9167.365,1914.477,4494.888,2758.0,56230.367,1367.018,60777.516,14170.478
3421,1968,51,9923.275,1914.971,5032.305,2976.0,60470.078,1471.005,66620.844,14764.103
3422,1969,51,11196.518,2107.958,5742.559,3346.0,65414.781,1519.478,72365.422,15935.61
3423,1970,51,12098.199,2086.798,6395.401,3616.0,66580.883,1742.657,73813.68,16473.803
3424,1971,51,12877.777,2400.861,6657.917,3819.0,66629.625,1916.728,75834.063,16720.664
3425,1972,51,14465.766,2757.818,7430.948,4277.0,73548.375,2135.593,80456.883,18199.227
3426,1973,51,16730.316,3213.886,8569.431,4947.0,78832.211,2375.486,84644.367,19876.25
3427,1974,51,19080.465,3823.456,9576.009,5681.0,86050.539,2529.492,86172.5,20317.584
3428,1975,51,20599.91,4132.083,10322.827,6145.0,82214.43,2681.594,88743.047,19961.02
3429,1976,51,23867.914,5055.917,11719.998,7092.0,86327.5,2772.864,91843.023,21679.453
3430,1977,51,28564.182,6480.39,13522.791,8561.0,94752.008,2923.452,96359.148,24679.293
3431,1978,51,33699.914,6931.011,16726.902,10042.0,105879.938,3126.682,101317.023,27205.244
3432,1979,51,40565.02,8123.633,20258.385,12183.0,118032.008,3345.567,108131.523,30572.146
3433,1980,51,46165.992,8444.748,24002.242,13719.0,123623.234,3557.774,112817.0,31152.643
