country,var,code,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
AT,I_Soft_DB,61,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,18.1,29.5,70,165.4,380.8,346,292.1,205.9,212.4,210.8,356.2,296.3,281.2,285.9,289.3,340,328.8,340.1,341.8,346
AT,I_Soft_DB,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,72.6,85.8,125.3,154.4,169,230.6,298.9,319.7,329.2,309.7,281.7,379.2,307.5,312.8,318.8,374.8,388.5,540.2,542.6,549.9
AT,I_Soft_DB,K,,,,,,,,,,,,,,,,,,,,,,,,,,310.9,330.6,361,488.3,541.5,555.6,645.1,693.4,624.7,643.5,688.1,746.4,694.3,618.3,689.8,682.2,843.2,872.8,1123.8,1127.8,1141.7
AT,I_Soft_DB,L,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,9.3,11.5,13.6,15,15,21.1,25.9,24.3,26.5,28.5,27.7,42,74.1,72.6,74.6,83.5,59.6,55.8,55.8,55.9
AT,I_Soft_DB,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,123.4,133.3,148.4,193.5,221.4,236.4,306.7,383.8,429.7,442.1,422,456.5,513.4,615.5,598.7,611.1,733.1,725.7,730.1,729,737.7
AT,I_Soft_DB,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,153.2,163.4,185.8,228.3,268.4,305.8,353.4,382,403.2,414.8,426.9,403.5,416.4,494.4,503.6,545.3,677.1,617.1,630.7,607.1,603
AT,I_Soft_DB,O,,,,,,,,,,,,,,,,,,,,,,,,,,66,70,73.7,87.9,102.5,113.6,127.8,141.5,151.7,152.3,179.4,153,154,176.2,184.5,198.2,257.3,226,232.9,216.8,222.7
AT,I_Soft_DB,P,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,33.8,37.9,45.5,51.9,61.4,70.7,74.8,75.1,79.5,88.1,79.7,85.2,103.7,101.9,116.3,140.9,128.9,131.1,128.4,130.1
AT,I_Soft_DB,Q,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,31.5,44.4,55.2,65.3,75.3,90.9,98.1,110.3,113.7,92.2,95.3,98.3,126,127.2,139.1,162,150.6,154.9,152.2,139.2
AT,I_Soft_DB,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,28.1,29.8,39.7,48.7,55.5,64,67.6,66.1,69.3,67.2,75.5,78.9,88.5,90,91.7,116.9,111.6,111.8,109.7,111
AT,I_Soft_DB,R,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,11.7,13,17.4,20.3,22.8,26.8,29.7,28.5,30.7,29.5,32.2,33.9,37.9,38.1,38.6,47.3,47.3,47.1,46.7,47.6
AT,I_Soft_DB,S,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,16.4,16.8,22.3,28.4,32.7,37.2,37.9,37.6,38.6,37.7,43.3,45,50.6,51.9,53.1,69.6,64.3,64.7,63,63.4
AT,I_Soft_DB,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_Soft_DB,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_TraEq,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,4170.9,4129.2,4273.8,4677.9,4881,5649.9,5182.2,5240,5466,5551.5,5795,5335.1,5969.4,6450,5136.5,5654.9,6562.3,6398.7,6522.6,6416.8,6522.3
AT,I_TraEq,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,3871.8,3848,4014.9,4373,4593,5352,4890.5,4934.1,5213.8,5266.3,5441.3,4958.7,5612.9,6006.5,4739,5238.9,6187.1,6046.8,6108.8,5958.5,6034.8
AT,I_TraEq,A,,,,,,,,,,,,,,,,,,,,,,,,,,358.6,443.6,461.8,397.1,375.1,350.2,349.8,330.7,339.5,337.5,344.4,373.3,383.4,424.3,409.4,447.4,472.6,532.3,512.7,438.5,393.5
AT,I_TraEq,B,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,19.1,20.9,22.8,25.4,22.7,16.3,18,22.8,15.7,17.7,15.3,18.5,16.2,12.9,21.1,14,19,15.8,16.8,17.7
AT,I_TraEq,C,,,,,,,,,,,,,,,,,,,,,,,,,,240.8,253.1,239,296.3,342.8,274.1,231.2,188.7,199.9,267.2,243.4,215.9,194.4,192,142.4,274.4,256.8,255.4,267.2,215.7,234.9
AT,I_TraEq,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,49,47.3,56.3,70.3,54.2,44.8,43.8,47.5,93.5,60.5,59.5,25.3,30.4,23.3,45.1,41,41,47.3,39,44.1
AT,I_TraEq,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,8.2,6.5,9.7,9.9,8.9,8.3,4,4.2,4.3,4.9,3.5,3.6,2.7,2.9,4.6,3.7,3.8,3.2,2.8,3
AT,I_TraEq,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,38.1,41.4,60.4,73.2,43.8,31.4,24.4,24.5,34.4,26.9,25.6,26.5,31.4,15.1,39.6,45.5,45.6,42.8,31.4,35.1
AT,I_TraEq,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6,1.2,0.6,0.6,1.2,1.4,1.3,1,0.6,0.6,0.2,0.2,0.7,0.1,0.1,0.1,0.1,0.5,0.1,0.1
AT,I_TraEq,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,11.3,12.3,11,12,11.1,9,7.1,6.9,7.8,9.9,7.3,7.2,11.8,7.5,10.4,12.4,10.8,13.9,8.9,9.3
AT,I_TraEq,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,44.9,48.1,51,57.6,46.6,33.4,32,39.3,40.6,37.1,32.4,35.8,36.4,20.4,44.9,44.1,40.7,47.5,34,36.5
AT,I_TraEq,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,28.9,24,43.1,46.8,34.9,38,29.8,27.7,31.4,48.2,29.6,30.2,29.5,25.7,41.1,40,40.6,43.7,36.1,38.5
AT,I_TraEq,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,11.2,10.2,13.3,14.8,17.8,16,11.4,10.6,11.8,14.6,14.7,5.5,17.3,14.1,24.6,16.4,19.9,18,13.3,14.3
AT,I_TraEq,28,,,,,,,,,,,,,,,,,,,,,,,,,,17,19.1,15.8,17,21,16.5,22,12,14.5,15.3,15.3,15.7,20.6,13.3,11.6,18.8,20.3,18.7,18.3,17.3,18.3
AT,I_TraEq,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,14.8,12.1,13.8,16.4,6.5,6.2,7.2,8.7,6.8,5.5,6.6,10,3.6,4.6,13.9,11.1,9.7,10,7.2,7.3
AT,I_TraEq,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,27,20.2,20.3,20.3,32.6,20.8,15.7,15.2,20.6,19.9,21,29.4,15,17.1,31.3,22.4,24.6,22,25.7,28.5
AT,I_TraEq,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,50.3,56.2,52.2,57.1,56.9,57.3,50.3,64.3,60.5,65.7,85.6,69,63.7,51.3,104.5,88.3,91.3,84.7,82,85.9
AT,I_TraEq,F,,,,,,,,,,,,,,,,,,,,,,,,,,183.4,186.9,209.7,203.6,210.6,246.7,219.3,158.4,176.2,187.1,193.1,210.3,169.2,169.2,155.8,284.3,228.5,225.5,272.6,237.2,254.9
AT,I_TraEq,G,,,,,,,,,,,,,,,,,,,,,,,,,,362,343.2,368.7,385.8,351.5,386.6,342,319.3,297,266.2,304,296.1,289.8,200,182.6,272.8,322.6,258.3,305.2,342,367.1
AT,I_TraEq,45,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,42.3,50.3,64,46,60,63.4,61.5,78.3,57.2,82.3,79.5,72.2,32.9,29.3,48.1,44.7,53.6,58,103.5,110.3
AT,I_TraEq,46,,,,,,,,,,,,,,,,,,,,,,,,,,213.6,199.3,209.7,209.5,181.3,203.5,170.1,152.2,134,136.4,156.2,150,156.6,126.2,108.8,159.6,193.6,150.4,178.9,181.1,191.4
AT,I_TraEq,47,,,,,,,,,,,,,,,,,,,,,,,,,,109.7,101.7,108.7,112.3,124.3,123.1,108.5,105.6,84.7,72.6,65.5,66.6,61,40.8,44.5,65.2,84.4,54.3,68.4,57.4,65.4
AT,I_TraEq,H,,,,,,,,,,,,,,,,,,,,,,,,,,1303.3,1192.4,1244.9,1426.7,1352,1754.7,1355,1364.4,1173.8,1148.8,1754.3,1027.6,1775.3,1731.2,1384.4,1003.2,1262.4,1077.8,1086.6,1389.6,1080.6
AT,I_TraEq,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,1299.1,1183,1230.4,1425.3,1348.7,1738,1344.6,1347.3,1172.2,1146.5,1752,1026.1,1770.3,1729.1,1381.9,996.4,1256.8,1070.9,1078.4,1385.7,1076.8
AT,I_TraEq,53,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,9.5,14.5,1.4,3.4,16.8,10.4,17.1,1.5,2.4,2.4,1.6,5.1,2.1,2.5,6.8,5.5,6.9,8.3,4,3.8
AT,I_TraEq,I,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,49.4,52,48.8,59.9,67.8,53.5,42.3,34.7,32.2,25.5,23.8,20.9,21.9,17.7,28.2,42.4,38.2,37,31.9,34.6
AT,I_TraEq,J,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,45.8,33.8,29.1,23.5,28.8,26,23.5,8.6,13.4,12.7,13.2,14,10,11.4,19,22.4,23.3,20.9,20.6,21.9
AT,I_TraEq,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.7,6.1,9,6.8,6.6,6.9,6.2,4.1,6.7,4.3,5.2,4.6,2.9,2.4,5.4,6.2,6.5,6.8,5,5.4
AT,I_TraEq,61,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,36.6,22.7,4.9,7.6,13.9,6.1,6.4,0,0.3,0.2,0.7,1.1,0.5,0.5,2.9,2.8,4.4,3.1,3.9,4.1
AT,I_TraEq,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,5,15.2,9.2,8.3,13,10.8,4.5,6.4,8.2,7.3,8.4,6.6,8.5,10.7,13.4,12.4,11,11.7,12.4
AT,I_TraEq,K,,,,,,,,,,,,,,,,,,,,,,,,,,343.3,366.7,375.2,367.2,433.8,503.2,472.1,501.2,444.1,412.3,294.8,343.1,296.2,348.1,384.1,412.1,597.7,584.8,637.6,568.3,605.2
AT,I_TraEq,L,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,91.5,42.8,73.7,57.6,62.5,61.9,61.1,15.8,23,40.4,88.3,69.9,51.5,35.7,93.1,57.4,43.8,46.7,78.3,85.7
AT,I_TraEq,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,888,868.9,922.1,1110.8,1328.9,1622.1,1725.6,1902.6,2409.4,2477.9,2149.7,2316.5,2343,2791,1951.4,2328.6,2829.6,2894.7,2818.1,2568.2,2888.2
AT,I_TraEq,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,232.5,218.3,246.7,263.8,262.8,273.6,272.2,279.5,279.9,309.7,349.3,326.1,325.8,430.9,397.4,366.2,367.6,354.3,417.5,427.7,452.1
AT,I_TraEq,O,,,,,,,,,,,,,,,,,,,,,,,,,,125.8,109.1,123.6,133.7,130.2,129.9,123.6,131.8,119.2,136.5,186,147.8,148.5,238.7,196,148.6,135.6,128.6,133.7,158.6,162.7
AT,I_TraEq,P,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.6,9.9,10.5,10.9,11.9,10.6,11.3,11.3,14,13.9,15.3,14.7,16.5,21,28.8,24,24.8,73.8,65.7,77.6
AT,I_TraEq,Q,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,72,82.6,87,89.3,93.6,95.6,101.7,105.9,111.7,113.4,125,123.4,136.8,144.8,145.5,158.2,154.7,159.6,155.7,161.5
AT,I_TraEq,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,28.6,30.6,32.6,32.4,38.2,42.4,34.7,43.5,47.5,36,38,39.2,38.9,35.6,43.3,49.8,46.2,50.4,47.7,50.3
AT,I_TraEq,R,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.5,6,6.3,6.2,6.8,7,7.2,7.4,7.6,7.9,9.1,9,8.2,7.5,10.9,12.6,12.3,13.9,13.3,13.9
AT,I_TraEq,S,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,23.1,24.6,26.3,26.2,31.4,35.4,27.5,36.1,39.9,28.1,28.9,30.2,30.7,28.1,32.4,37.2,33.9,36.5,34.4,36.4
AT,I_TraEq,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_TraEq,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_OMach,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,7816,9100,9151.2,8999.2,8440.1,9981.1,10278.9,9807.7,10191.8,10168.5,10540,11690.1,12962,13240.9,12510.9,11581.7,12845.9,13264.8,14105.6,14065.3,14515
AT,I_OMach,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,6953.8,8240.9,8350.8,8189.9,7599.4,9146.5,9501.4,8941.2,9294.9,9185.7,9620.6,10739.2,11457.4,11383.8,11351.8,10516,11816.6,12266,12973.8,12887.3,13179.7
AT,I_OMach,A,,,,,,,,,,,,,,,,,,,,,,,,,,309.5,350.4,376.9,370.1,376.5,406,409.1,397.1,405.5,414.2,427.5,446.5,462.7,525.4,547.5,550.1,663.2,749.1,737.4,647.7,637.4
AT,I_OMach,B,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,114.6,141.7,91.8,92.8,105.1,132.9,91.3,90.1,134.1,198.5,255.4,351.3,440.2,385.5,380.8,262.6,270.4,491.1,584.4,453.6
AT,I_OMach,C,,,,,,,,,,,,,,,,,,,,,,,,,,2580.1,3311.1,3281.3,3225.2,2879.2,3952.2,4254,3751.6,3902,3361.4,3479.3,4135.2,4507.8,4024.8,3801.8,3749.3,3864.4,4605.8,5058.5,4997.8,4943.9
AT,I_OMach,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,341.1,358.6,331.2,332.9,272,361.7,334.8,373.5,363.1,390.2,345.6,376.9,391.7,442.9,426.4,476.9,429.8,459.1,450.2,614.5,622.6
AT,I_OMach,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,103,101.8,118.4,75,109.5,120.1,91.9,57.5,54.7,55.9,52.9,52.2,57.6,36.8,42.7,49.8,92.5,66.6,72,94.5
AT,I_OMach,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,437,613.3,565.9,543.7,523.1,621.7,775.2,685.5,640.3,464.8,459.5,648.3,618.4,487,492.2,396,467.1,593.4,498.8,419.6,512.5
AT,I_OMach,19,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,48.3,45,29.2,91.7,154.4,46.4,40.7,141.6,169.6,169.5,62,278,178.5,116,115.6,135.3,80.8,111.3,121.4,104.7
AT,I_OMach,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,191.8,266.7,246.6,230.1,256.7,320.3,304.5,217.7,294.3,295.6,233.3,281.8,467.9,435.5,346.8,356.2,393.1,430.1,589.3,396.2,398.3
AT,I_OMach,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,328.8,394.6,406.1,375.1,326.5,423.7,433.8,372.9,306.6,327.7,405.6,521.8,454.1,432,378.1,422.6,393.4,401.4,419.4,442.6,595.9
AT,I_OMach,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,454.2,651.7,657.2,624.6,484.4,644.2,692.3,692.9,705.1,590.5,731.9,970.9,1133.4,1023.7,1071.8,792.4,753.4,939.1,1160.5,1269,1150.4
AT,I_OMach,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,289,353.2,357,375.5,342.9,608,715.4,460.3,363.1,283.7,329.5,403.7,353.7,276.7,216.3,428.9,481,523.6,476.9,563.4,501.8
AT,I_OMach,28,,,,,,,,,,,,,,,,,,,,,,,,,,145.8,204.9,232.1,240.5,174.2,247.4,296.6,230.4,239.4,256.5,246.5,321.2,321.4,260,275.1,221.9,248.2,305,444.6,362.1,311.4
AT,I_OMach,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,123.3,195.2,224.2,229.4,230.4,331.5,385,449.3,659.1,424.5,394,375.4,287.5,325,325.4,337.5,372.2,519.8,598.4,534.1,460.7
AT,I_OMach,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,121.5,114.2,126.2,102.4,130,150,136.4,132,103.7,108,120.5,149.9,105.9,117.1,158.6,141.2,261,242.5,203,191.4
AT,I_OMach,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,997.8,1073.4,1146.1,1112.1,944.2,1017.9,941.3,896.3,942.8,956.6,1179,1373.5,1220.2,1217,1714.8,1176.6,1775.5,1766.2,1525.3,1501.8,1646.1
AT,I_OMach,F,,,,,,,,,,,,,,,,,,,,,,,,,,357.2,419.2,425.7,418,366.5,393,379.3,350,374.9,346.5,318.1,401.4,409.5,406.8,356.8,413.8,360,427,502.2,547.4,586.4
AT,I_OMach,G,,,,,,,,,,,,,,,,,,,,,,,,,,938.3,970.6,827.3,854.6,722.6,880.7,788.4,768.7,734,709.4,701.7,768.4,840,886.7,814.8,775,847.6,1022.9,1025.2,1124.2,1100
AT,I_OMach,45,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,97.5,92.7,91.9,77.6,93,71.5,78.9,75.1,70,61.3,70.5,78.7,79.7,65.2,63.9,79.2,86.6,117.6,93.4,82.4
AT,I_OMach,46,,,,,,,,,,,,,,,,,,,,,,,,,,564.3,523.7,403.1,414.4,357,430.6,385.1,369.4,369.2,341.6,351.9,382,425.4,483.2,428.7,400.6,434.8,545.9,526.2,581.7,565.1
AT,I_OMach,47,,,,,,,,,,,,,,,,,,,,,,,,,,301.2,349.5,331.5,348.4,288,357.1,331.9,320.4,289.6,297.9,288.5,316,335.9,323.9,320.9,310.6,333.7,390.4,381.4,449.1,452.5
AT,I_OMach,H,,,,,,,,,,,,,,,,,,,,,,,,,,430.1,522,671.6,654.8,764,746.8,654.4,616.6,730.3,729.8,838.2,767.1,855.5,907.4,1016.1,932.9,970.2,880.8,796.8,826.5,879.6
AT,I_OMach,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,373.2,441.9,570.7,606.9,716.4,702.5,586.6,555.2,694.3,696.8,791.9,725,811.5,863.9,993.3,909.9,912.1,831.6,744.9,770.2,825.9
AT,I_OMach,53,,,,,,,,,,,,,,,,,,,,,,,,,,56.9,80.2,100.9,47.9,47.6,44.2,67.8,61.4,36,33.1,46.3,42.2,43.9,43.5,22.9,23.1,58.2,49.2,52,56.3,53.7
AT,I_OMach,I,,,,,,,,,,,,,,,,,,,,,,,,,,268.5,310,276.1,284.7,225.5,320.6,338.2,302.1,268.9,307.4,329,317.9,306.8,411.6,347,406.4,385.6,425.3,453.8,490,513.1
AT,I_OMach,J,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,127.5,136.3,149.8,151.4,204.5,201.2,183.1,141.8,128.8,122.4,112.8,112.6,111.8,120.6,162.7,179.1,133.8,200,197.6,204.8
AT,I_OMach,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,45,49.2,38,38.9,58.9,77.3,70,56.6,43.2,31.2,32.9,31.6,33.8,20.6,24.5,18.8,25.8,31.7,30.3,33.5
AT,I_OMach,61,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,23.8,21.9,25.9,33,45.3,33.1,29.2,26.6,21.4,24.9,20.3,18.5,25,49.1,37.7,38.1,25.2,21,30.9,35.7
AT,I_OMach,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,58.7,65.3,85.9,79.5,100.3,90.7,83.9,58.5,64.2,66.3,59.6,62.5,53.1,50.9,100.5,122.2,82.9,147.4,136.4,135.7
AT,I_OMach,K,,,,,,,,,,,,,,,,,,,,,,,,,,233.8,259.1,277.2,282.5,282.8,251,231.4,207.9,206.4,164.9,144.1,122.5,106.1,118.6,74.2,92.2,115.4,120.4,101.6,127.3,141.2
AT,I_OMach,L,,,,,,,,,,,,,,,,,,,,,,,,,,128.9,136.3,65.8,78.2,76.1,115.1,127.8,140.1,131.7,125.5,158.5,257.3,291.4,256.1,202,249.3,207.9,196.7,210,257.2,304.2
AT,I_OMach,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,455.8,622.6,630.5,579.2,609.3,692.1,986.8,1181.9,1310,1756.6,1698.6,1833.9,2071.7,2089.6,1923.6,1620,2165.4,1617.5,1778,1533.5,1781.1
AT,I_OMach,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,898.6,883.2,894.7,898.2,949.2,896.1,834.1,921,953.4,1033.3,945.1,898.2,1426.4,1844.9,1206.2,1072.6,1049,1048.9,1225.7,1229.9,1323.6
AT,I_OMach,O,,,,,,,,,,,,,,,,,,,,,,,,,,457.7,453.1,468.7,470.6,488.2,466.9,390.1,424.5,478.5,550.4,411.6,322.8,831.3,1128.1,510.6,324.8,332.8,307.5,365.1,354.4,396.9
AT,I_OMach,P,,,,,,,,,,,,,,,,,,,,,,,,,,174.9,172.1,156.2,151.6,155.2,120.4,145.5,163.4,130.9,154.3,171.6,184.1,185,185,207.6,210.6,206.4,197.6,210.6,206.7,205.6
AT,I_OMach,Q,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,97.6,109.7,108.9,121.2,132.2,114.1,138.5,155.8,152.6,177.7,186.7,196.9,287.9,238.9,281,282.2,297,346.1,359.7,428.6
AT,I_OMach,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,165.3,160.4,160.1,167.1,184.6,176.6,184.4,194.6,188.2,176,184.2,204.6,213.2,243.9,249.1,256.2,227.6,246.8,303.9,309.1,292.5
AT,I_OMach,R,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,68,70.9,75.6,93.3,74.2,79.8,90.8,84.5,75.8,85,94,94.3,120.9,122.9,132.7,105.1,124.4,161.9,170.6,154.5
AT,I_OMach,S,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,92.4,89.2,91.5,91.3,102.4,104.6,103.8,103.7,100.2,99.2,110.6,118.9,123,126.2,123.5,122.5,122.4,142,138.5,138
AT,I_OMach,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_OMach,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,I_OCon,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,13417.1,13722.7,14126.6,14787.4,15188.8,16716.8,16555.1,15904.2,17905.1,18614.9,18699.8,18893.8,20015.7,21044.4,19110.3,18033,19089.2,20558,20681,21129,21028.3
AT,I_OCon,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,7614.9,7676.9,7988.8,8344.1,8669.7,8963.1,8837.4,8343,8931.3,10892.4,10094,10095.9,10425.8,11030.1,9579.1,9053.1,9729.2,10593.5,10304.3,11308.5,11070.4
AT,I_OCon,A,,,,,,,,,,,,,,,,,,,,,,,,,,710.7,747.1,983.2,863.9,888.4,806.2,785.5,836.9,777.7,777.3,839.5,704.4,937.1,1104.9,1115.3,1133.8,1022.1,1110.4,954.8,795.4,800.8
AT,I_OCon,B,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,35.7,31.4,21.4,34.1,22.5,62.7,22.6,16.3,18.4,27.4,26.3,31.6,37,14.2,13.4,55.8,22.7,23.5,21.3,17.8
AT,I_OCon,C,,,,,,,,,,,,,,,,,,,,,,,,,,864.5,868.3,999.3,1034.4,1017.9,1240,1352.4,1049,957.5,972.5,821.3,1027.8,1348.4,1608.7,1158.7,916.1,1073.6,1589.7,1379.1,1309.8,1261.2
AT,I_OCon,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,148.4,148.5,191.3,162.8,141.3,129.8,158.7,118.2,143.8,187.4,116,167,158.1,171.7,140.1,112.2,167.3,263,210.2,277.8,269.3
AT,I_OCon,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,30,30.1,39.9,57.1,40.1,30.4,51.1,35.7,20.4,15.3,8.9,7.8,12.2,16.5,8.9,15.8,24.7,20.4,13.6,17.6,16.5
AT,I_OCon,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,137.8,136.3,159.8,157.3,139.1,235.7,194.2,166.5,137.5,167.4,130,106.1,159.6,156.5,90.2,87,120.7,133.5,117.5,72.2,70.1
AT,I_OCon,19,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,10.4,8.2,13.2,10,21,9.5,6.1,8.4,4.7,8.4,6.6,21,15.2,7.4,12.5,11.4,10.9,8.4,6.5,5.1
AT,I_OCon,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,55.9,91.1,68.6,101.8,105.8,110.4,126.4,131.2,106.5,61.7,128.4,192.9,250.7,142.3,139.2,140,346.5,269.7,218.1,210.4
AT,I_OCon,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,105.2,92.4,139.3,121.6,144.3,146.6,125.8,122.5,90.5,126.9,152.7,195.8,229.3,104.2,84.8,109.1,123.2,115.4,100,93.8
AT,I_OCon,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,110.7,113.6,150.5,159.8,185.7,178.4,192.4,158.2,172,159.6,136.7,205.5,227.9,282.3,260.7,177,177,241.8,337.5,306,293.9
AT,I_OCon,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,58.4,64.8,68.4,56.3,157.7,217.2,87.4,39.3,55.4,88.4,90,160.9,145.7,148.5,131.5,107.5,124.9,87.2,70.1,69.8
AT,I_OCon,28,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,52.9,62.8,60,91.6,105.1,145.5,99.7,97.7,90.4,79.7,81.5,120,200.4,114.8,66.3,126.4,163.4,124.8,137.5,131.1
AT,I_OCon,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,86.4,70.8,67.8,46.3,37,51.7,78.5,35.2,43.6,25.6,30.1,39.2,69.8,36,37.1,25.2,74.1,29.6,47,43.5
AT,I_OCon,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,76.3,70.6,67.9,80.2,84.1,94.9,75.1,46.5,49.5,52,39.1,52,60.9,70.8,105.6,52.9,64.3,88.1,65.3,57.2,58.1
AT,I_OCon,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,1439.6,1423.3,1406.1,1326,1285.7,1181.7,1103.2,1047.9,1093.2,1201.8,1178.4,1161.5,1167.9,1279.6,1027,879.9,1001.5,1213.2,1038.2,1265.5,1176.4
AT,I_OCon,F,,,,,,,,,,,,,,,,,,,,,,,,,,746.8,781,875.5,924.8,930.2,816.9,906.8,798,965.6,981.9,1412.7,1155.3,944.6,363.7,317.1,371.2,277.5,390.5,296.6,339,321.5
AT,I_OCon,G,,,,,,,,,,,,,,,,,,,,,,,,,,895.5,897.7,909.4,935.5,917.7,1008.7,955.6,835.3,804.2,902.1,926.2,933.7,959.9,966.9,711.8,675.6,921.1,931.6,1009.6,1317.3,1256.8
